Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00   12960/82400       alglib_impl::ae_maxreal(double, double, alglib_impl::ae_state*) [40]
                0.00    0.00   11520/53760       alglib_impl::ae_v_len(long, long) [41]
                0.00    0.00    5440/5440        alglib_impl::ae_v_addd(double*, long, double const*, long, long, double) [65]
                0.00    0.00    5440/16960       alglib_impl::ae_v_dotproduct(double const*, long, double const*, long, long) [51]
                0.00    0.00    1600/1600        alglib_impl::rcond_rmatrixestimatenorm(long, alglib_impl::ae_vector*, alglib_impl::ae_vector*, alglib_impl::ae_vector*, double*, long*, alglib_impl::ae_state*) [80]
                0.00    0.00    1280/1280        alglib_impl::rmatrixscaledtrsafesolve(alglib_impl::ae_matrix*, double, long, alglib_impl::ae_vector*, bool, long, bool, double, alglib_impl::ae_state*) [82]
                0.00    0.00     640/2720        alglib_impl::ae_vector_init(alglib_impl::ae_vector*, long, long, alglib_impl::ae_state*, bool) [75]
                0.00    0.00     640/960         alglib_impl::ae_sqrt(double, alglib_impl::ae_state*) [83]
                0.00    0.00     640/6480        alglib_impl::ae_v_move(double*, long, double const*, long, long) [63]
                0.00    0.00     320/3280        alglib_impl::ae_vector_set_length(alglib_impl::ae_vector*, long, alglib_impl::ae_state*) [69]
                0.00    0.00     320/13520       alglib_impl::ae_fp_eq(double, double) [53]
                0.00    0.00     160/1760        alglib_impl::ae_frame_make(alglib_impl::ae_state*, alglib_impl::ae_frame*) [78]
                0.00    0.00     160/1760        alglib_impl::ae_frame_leave(alglib_impl::ae_state*) [79]
                0.00    0.00     160/97040       alglib_impl::ae_fp_neq(double, double) [39]
                0.00    0.00     160/10000       alglib_impl::ae_fp_less(double, double) [60]
-----------------------------------------------
                0.00    0.00     160/160         solve(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<double, std::allocator<double> >&) [127]
[113]    0.0    0.00    0.00     160         alglib::real_1d_array::attach_to_ptr(long, double*) [113]
                0.00    0.00     160/160         alglib::ae_vector_wrapper::attach_to(alglib_impl::x_vector*, alglib_impl::ae_state*) [116]
-----------------------------------------------
                0.00    0.00     160/160         solve(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<double, std::allocator<double> >&) [127]
[114]    0.0    0.00    0.00     160         alglib::real_1d_array::real_1d_array() [114]
                0.00    0.00     160/160         alglib::ae_vector_wrapper::ae_vector_wrapper(long) [117]
-----------------------------------------------
                0.00    0.00     160/160         solve(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<double, std::allocator<double> >&) [127]
[115]    0.0    0.00    0.00     160         alglib::real_1d_array::~real_1d_array() [115]
-----------------------------------------------
                0.00    0.00     160/160         alglib::real_1d_array::attach_to_ptr(long, double*) [113]
[116]    0.0    0.00    0.00     160         alglib::ae_vector_wrapper::attach_to(alglib_impl::x_vector*, alglib_impl::ae_state*) [116]
                0.00    0.00     160/6480        alglib_impl::ae_malloc(unsigned long, alglib_impl::ae_state*) [62]
-----------------------------------------------
                0.00    0.00     160/160         alglib::real_1d_array::real_1d_array() [114]
[117]    0.0    0.00    0.00     160         alglib::ae_vector_wrapper::ae_vector_wrapper(long) [117]
                0.00    0.00     160/2720        alglib_impl::ae_vector_init(alglib_impl::ae_vector*, long, long, alglib_impl::ae_state*, bool) [75]
-----------------------------------------------
                0.00    0.00     160/160         solve(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<double, std::allocator<double> >&) [127]
[118]    0.0    0.00    0.00     160         alglib::ae_vector_wrapper::~ae_vector_wrapper() [118]
                0.00    0.00      80/3200        alglib_impl::ae_free(void*) [71]
-----------------------------------------------
                0.00    0.00      80/160         A(double, double, int, std::vector<double, std::allocator<double> >&, int) [13]
                0.00    0.00      80/160         B(double, double, int, std::vector<double, std::allocator<double> >&, int) [14]
[119]    0.0    0.00    0.00     160         std::vector<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >::_M_default_append(unsigned long) [119]
-----------------------------------------------
                0.00    0.00     160/160         step(int, double, double, double, double, bool, bool, bool, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, int, double, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [1]
[120]    0.0    0.00    0.00     160         operator-(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >) [120]
-----------------------------------------------
                0.00    0.00      20/100         rungeKutta4(int, double, double, double, double, bool, bool, bool, std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >, int, double, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double) [2]
                0.00    0.00      80/100         step(int, double, double, double, double, bool, bool, bool, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, int, double, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [1]
[121]    0.0    0.00    0.00     100         theta0(double) [121]
-----------------------------------------------
                0.00    0.00      20/100         rungeKutta4(int, double, double, double, double, bool, bool, bool, std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >, int, double, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double) [2]
                0.00    0.00      80/100         step(int, double, double, double, double, bool, bool, bool, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, int, double, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [1]
[122]    0.0    0.00    0.00     100         theta0p(double) [122]
-----------------------------------------------
                0.00    0.00      80/80          step(int, double, double, double, double, bool, bool, bool, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, int, double, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [1]
[123]    0.0    0.00    0.00      80         convertMMatrix(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [123]
                0.00    0.00     720/17441       std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [50]
                0.00    0.00      80/1920        std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_default_append(unsigned long) [77]
-----------------------------------------------
                0.00    0.00      80/80          step(int, double, double, double, double, bool, bool, bool, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, int, double, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [1]
[124]    0.0    0.00    0.00      80         K(int, double, double) [124]
                0.00    0.00     720/17441       std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [50]
                0.00    0.00      80/1920        std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_default_append(unsigned long) [77]
-----------------------------------------------
                0.00    0.00      80/80          step(int, double, double, double, double, bool, bool, bool, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, int, double, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [1]
[125]    0.0    0.00    0.00      80         mY(std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, double, std::vector<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >&, std::vector<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >&) [125]
                0.00    0.00     720/17441       std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [50]
                0.00    0.00      80/1920        std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_default_append(unsigned long) [77]
-----------------------------------------------
                0.00    0.00      80/80          step(int, double, double, double, double, bool, bool, bool, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, int, double, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [1]
[126]    0.0    0.00    0.00      80         mZ(std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, double, std::vector<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >&, std::vector<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >&) [126]
                0.00    0.00     720/17441       std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [50]
                0.00    0.00      80/1920        std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_default_append(unsigned long) [77]
-----------------------------------------------
                0.00    0.00      80/80          step(int, double, double, double, double, bool, bool, bool, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, int, double, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [1]
[127]    0.0    0.00    0.00      80         solve(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<double, std::allocator<double> >&) [127]
                0.00    0.00     720/720         alglib::real_1d_array::operator[](long) [84]
                0.00    0.00     160/160         alglib::real_1d_array::real_1d_array() [114]
                0.00    0.00     160/160         alglib::real_1d_array::attach_to_ptr(long, double*) [113]
                0.00    0.00     160/160         alglib::ae_vector_wrapper::~ae_vector_wrapper() [118]
                0.00    0.00     160/160         alglib::real_1d_array::~real_1d_array() [115]
                0.00    0.00      80/80          alglib::real_2d_array::real_2d_array() [142]
                0.00    0.00      80/80          alglib::real_2d_array::attach_to_ptr(long, long, double*) [141]
                0.00    0.00      80/80          alglib::densesolverreport::densesolverreport() [147]
                0.00    0.00      80/80          alglib::rmatrixsolve(alglib::real_2d_array const&, long, alglib::real_1d_array const&, long&, alglib::densesolverreport&, alglib::real_1d_array&, alglib::xparams) [140]
